transaction_id,account_id,description,category,amount,direction,transaction_date,posted_at
1095,1,POS Transaction,Revenue,37153,inflow,3/18/2022 0:00,3/18/2022 0:00
1096,1,Permit Fee,Miscellaneous,27431,outflow,3/18/2022 0:00,3/18/2022 0:00
1097,3,Maintenance Supplies,Supplies,44996,outflow,3/21/2022 0:00,3/21/2022 0:00
1098,2,Power Bill Payment,Utilities,1929,outflow,3/22/2022 0:00,3/22/2022 0:00
1099,2,Security Staff Wages,Salaries,42973,outflow,3/23/2022 0:00,3/23/2022 0:00
1100,3,Merchandise Purchase,Inventory,41176,outflow,3/24/2022 0:00,3/24/2022 0:00
1101,4,Telephone Bill,Utilities,1808,outflow,3/25/2022 0:00,3/25/2022 0:00
1102,4,Google Ads Campaign,Marketing,10433,outflow,3/25/2022 0:00,3/25/2022 0:00
1103,2,Team Salaries,Salaries,21663,outflow,3/26/2022 0:00,3/26/2022 0:00
1104,4,Medical Supplies,Supplies,17176,outflow,3/26/2022 0:00,3/26/2022 0:00
1105,4,Mall Kiosk Rent,Rent,10033,outflow,3/27/2022 0:00,3/27/2022 0:00
1106,3,Inventory Purchase,Supplies,44657,outflow,3/27/2022 0:00,3/27/2022 0:00
1107,3,Product Procurement,Inventory,22259,outflow,3/28/2022 0:00,3/28/2022 0:00
1108,1,Energy Cost,Utilities,11222,outflow,3/29/2022 0:00,3/29/2022 0:00
1109,4,Penalty Fee,Miscellaneous,24570,outflow,3/30/2022 0:00,3/30/2022 0:00
1110,3,Email Marketing,Marketing,4110,outflow,3/31/2022 0:00,3/31/2022 0:00
1111,4,Conference Fee,Miscellaneous,22311,outflow,4/1/2022 0:00,4/1/2022 0:00
1112,2,Service Payment,Revenue,67973,inflow,4/1/2022 0:00,4/1/2022 0:00
1113,3,Medical Supplies,Supplies,6149,outflow,4/2/2022 0:00,4/2/2022 0:00
1114,2,Shop Rent,Rent,21003,outflow,4/4/2022 0:00,4/4/2022 0:00
1115,3,Service Payment,Revenue,78299,inflow,4/4/2022 0:00,4/4/2022 0:00
1116,1,Content Marketing,Marketing,3894,outflow,4/5/2022 0:00,4/5/2022 0:00
1117,4,Commercial Space Rent,Rent,11952,outflow,4/5/2022 0:00,4/5/2022 0:00
1118,4,Parking Space Rental,Rent,23886,outflow,4/7/2022 0:00,4/7/2022 0:00
1119,3,TV Commercial,Marketing,3322,outflow,4/7/2022 0:00,4/7/2022 0:00
1120,4,Sales Revenue,Revenue,94504,inflow,4/8/2022 0:00,4/8/2022 0:00
1121,1,Commercial Space Rent,Rent,24109,outflow,4/8/2022 0:00,4/8/2022 0:00
1122,3,Customer Transfer,Revenue,91401,inflow,4/9/2022 0:00,4/9/2022 0:00
1123,4,Bonus Payment,Salaries,39383,outflow,4/9/2022 0:00,4/9/2022 0:00
1124,4,Freight Charges,Miscellaneous,2647,outflow,4/9/2022 0:00,4/9/2022 0:00
1125,3,Store Rental Fee,Rent,6810,outflow,4/10/2022 0:00,4/10/2022 0:00
1126,3,Subscription Fee,Revenue,26746,inflow,4/11/2022 0:00,4/11/2022 0:00
1127,3,Stock Replenishment,Supplies,23662,outflow,4/13/2022 0:00,4/13/2022 0:00
1128,2,Retail Sales,Revenue,48557,inflow,4/14/2022 0:00,4/14/2022 0:00
1129,4,Bulk Order,Supplies,34572,outflow,4/14/2022 0:00,4/14/2022 0:00
1130,3,Wholesale Goods,Inventory,59705,outflow,4/14/2022 0:00,4/14/2022 0:00
1131,2,Bulk Product Order,Inventory,78131,outflow,4/15/2022 0:00,4/15/2022 0:00
1132,3,Electricity Bill,Utilities,6155,outflow,4/16/2022 0:00,4/16/2022 0:00
1133,4,Shipping Cost,Miscellaneous,1659,outflow,4/16/2022 0:00,4/16/2022 0:00
1134,1,Goods Acquisition,Inventory,76666,outflow,4/17/2022 0:00,4/17/2022 0:00
1135,2,Banner Design,Marketing,39084,outflow,4/18/2022 0:00,4/18/2022 0:00
1136,1,DSTV Subscription,Utilities,3123,outflow,4/18/2022 0:00,4/18/2022 0:00
1137,2,Billboard Advertisement,Marketing,11451,outflow,4/19/2022 0:00,4/19/2022 0:00
1138,1,Staff Wages,Salaries,41902,outflow,4/19/2022 0:00,4/19/2022 0:00
1139,1,Product Procurement,Inventory,38418,outflow,4/21/2022 0:00,4/21/2022 0:00
1140,1,Tools & Hardware,Supplies,26512,outflow,4/21/2022 0:00,4/21/2022 0:00
1141,3,Vehicle Maintenance,Miscellaneous,16204,outflow,4/21/2022 0:00,4/21/2022 0:00
1142,1,Merchandise Purchase,Inventory,20241,outflow,4/21/2022 0:00,4/21/2022 0:00
1143,4,POS Transaction,Revenue,82737,inflow,4/21/2022 0:00,4/21/2022 0:00
1144,1,Driver Salary,Salaries,29050,outflow,4/22/2022 0:00,4/22/2022 0:00
1145,1,Power Bill Payment,Utilities,11372,outflow,4/23/2022 0:00,4/23/2022 0:00
1146,2,Plaza Rent Payment,Rent,19871,outflow,4/23/2022 0:00,4/23/2022 0:00
1147,2,Factory Rent,Rent,12070,outflow,4/25/2022 0:00,4/25/2022 0:00
1148,4,Google Ads Campaign,Marketing,5172,outflow,4/25/2022 0:00,4/25/2022 0:00
1149,2,Facebook Ads,Marketing,8059,outflow,4/25/2022 0:00,4/25/2022 0:00
1150,4,Stock Purchase,Inventory,55278,outflow,4/26/2022 0:00,4/26/2022 0:00
1151,2,Consumables,Supplies,28806,outflow,4/26/2022 0:00,4/26/2022 0:00
1152,4,Subscription Fee,Revenue,19932,inflow,4/26/2022 0:00,4/26/2022 0:00
1153,3,Vendor Purchase,Inventory,47943,outflow,4/27/2022 0:00,4/27/2022 0:00
1154,2,Product Procurement,Inventory,27233,outflow,4/27/2022 0:00,4/27/2022 0:00
1155,1,Commission Earned,Revenue,92111,inflow,4/27/2022 0:00,4/27/2022 0:00
1156,1,Vendor Purchase,Inventory,18858,outflow,4/29/2022 0:00,4/29/2022 0:00
1157,2,Refund Received,Revenue,36066,inflow,4/30/2022 0:00,4/30/2022 0:00
1158,2,Permit Fee,Miscellaneous,2191,outflow,5/1/2022 0:00,5/1/2022 0:00
1159,4,Freight Charges,Miscellaneous,24442,outflow,5/2/2022 0:00,5/2/2022 0:00
1160,3,Cleaning Staff Pay,Salaries,4965,outflow,5/6/2022 0:00,5/6/2022 0:00
1161,4,Mall Kiosk Rent,Rent,10803,outflow,5/7/2022 0:00,5/7/2022 0:00
1162,1,E-commerce Sale,Revenue,47320,inflow,5/7/2022 0:00,5/7/2022 0:00
1163,3,Retail Inventory,Inventory,72427,outflow,5/8/2022 0:00,5/8/2022 0:00
1164,1,Air Conditioning Cost,Utilities,4902,outflow,5/8/2022 0:00,5/8/2022 0:00
1165,1,Retail Inventory,Inventory,67924,outflow,5/10/2022 0:00,5/10/2022 0:00
1166,1,Supervisor Wages,Salaries,33843,outflow,5/10/2022 0:00,5/10/2022 0:00
1167,2,Wholesale Goods,Inventory,53998,outflow,5/11/2022 0:00,5/11/2022 0:00
1168,2,Broadband Internet,Utilities,12118,outflow,5/11/2022 0:00,5/11/2022 0:00
1169,1,Facebook Ads,Marketing,4285,outflow,5/12/2022 0:00,5/12/2022 0:00
1170,1,Telephone Bill,Utilities,6863,outflow,5/12/2022 0:00,5/12/2022 0:00
1171,3,Heating Bill,Utilities,13485,outflow,5/12/2022 0:00,5/12/2022 0:00
1172,1,Bonus Payment,Salaries,58690,outflow,5/12/2022 0:00,5/12/2022 0:00
1173,2,Conference Fee,Miscellaneous,14249,outflow,5/13/2022 0:00,5/13/2022 0:00
1174,4,Content Marketing,Marketing,21048,outflow,5/13/2022 0:00,5/13/2022 0:00
1175,4,Sales Team Salary,Salaries,55861,outflow,5/14/2022 0:00,5/14/2022 0:00
1176,2,Executive Pay,Salaries,37107,outflow,5/14/2022 0:00,5/14/2022 0:00
1177,4,Subscription Fee,Revenue,41890,inflow,5/15/2022 0:00,5/15/2022 0:00
1178,3,Building Rent,Rent,13611,outflow,5/17/2022 0:00,5/17/2022 0:00
1179,4,Driver Salary,Salaries,25690,outflow,5/17/2022 0:00,5/17/2022 0:00
1180,4,Sales Team Salary,Salaries,54899,outflow,5/18/2022 0:00,5/18/2022 0:00
1181,2,Store Rental Fee,Rent,23894,outflow,5/20/2022 0:00,5/20/2022 0:00
1182,4,Cleaning Supplies,Supplies,35081,outflow,5/20/2022 0:00,5/20/2022 0:00
1183,3,Internet Service,Utilities,8376,outflow,5/21/2022 0:00,5/21/2022 0:00
1184,4,Brand Campaign,Marketing,36513,outflow,5/23/2022 0:00,5/23/2022 0:00
1185,3,Cleaning Staff Pay,Salaries,14441,outflow,5/23/2022 0:00,5/23/2022 0:00
1186,2,Sponsorship Fee,Marketing,3293,outflow,5/23/2022 0:00,5/23/2022 0:00
1187,2,Retail Space Lease,Rent,21108,outflow,5/23/2022 0:00,5/23/2022 0:00
1188,3,Showroom Rent,Rent,17123,outflow,5/25/2022 0:00,5/25/2022 0:00
1189,1,Store Rental Fee,Rent,15360,outflow,5/25/2022 0:00,5/25/2022 0:00
1190,4,Training Workshop,Miscellaneous,27465,outflow,5/28/2022 0:00,5/28/2022 0:00
1191,1,Shop Rent,Rent,10139,outflow,5/28/2022 0:00,5/28/2022 0:00
1192,3,Part-time Staff,Salaries,12186,outflow,5/29/2022 0:00,5/29/2022 0:00
1193,1,Print Advertisement,Marketing,33505,outflow,5/30/2022 0:00,5/30/2022 0:00
1194,2,Product Stock,Inventory,58749,outflow,6/1/2022 0:00,6/1/2022 0:00
1195,2,Worker Payment,Salaries,26998,outflow,6/2/2022 0:00,6/2/2022 0:00
1196,4,Service Payment,Revenue,51493,inflow,6/3/2022 0:00,6/3/2022 0:00
1197,4,SEO Services,Marketing,24607,outflow,6/5/2022 0:00,6/5/2022 0:00
1198,2,Water Bill,Utilities,14171,outflow,6/5/2022 0:00,6/5/2022 0:00
1199,1,Office Rent Payment,Rent,16256,outflow,6/5/2022 0:00,6/5/2022 0:00
1200,2,Product Procurement,Inventory,37143,outflow,6/5/2022 0:00,6/5/2022 0:00
1201,2,Product Launch Event,Marketing,11450,outflow,6/6/2022 0:00,6/6/2022 0:00
1202,2,Customs Duty,Miscellaneous,14079,outflow,6/6/2022 0:00,6/6/2022 0:00
1203,3,Production Materials,Supplies,15846,outflow,6/6/2022 0:00,6/6/2022 0:00
1204,2,Product Sale,Revenue,54772,inflow,6/7/2022 0:00,6/7/2022 0:00
1205,1,Parts & Components,Supplies,2454,outflow,6/7/2022 0:00,6/7/2022 0:00
1206,1,Freight Charges,Miscellaneous,21410,outflow,6/8/2022 0:00,6/8/2022 0:00
1207,3,Instagram Promotion,Marketing,37333,outflow,6/8/2022 0:00,6/8/2022 0:00
1208,3,Email Marketing,Marketing,7778,outflow,6/8/2022 0:00,6/8/2022 0:00
1209,3,Mobile Payment,Revenue,58646,inflow,6/8/2022 0:00,6/8/2022 0:00
1210,2,Sales Revenue,Revenue,52266,inflow,6/9/2022 0:00,6/9/2022 0:00
1211,4,Merchandise Restock,Supplies,16284,outflow,6/10/2022 0:00,6/10/2022 0:00
1212,3,Instagram Promotion,Marketing,2805,outflow,6/10/2022 0:00,6/10/2022 0:00
1213,3,Legal Fees,Miscellaneous,24626,outflow,6/11/2022 0:00,6/11/2022 0:00
1214,2,Goods Received,Inventory,20206,outflow,6/12/2022 0:00,6/12/2022 0:00
1215,2,Goods Acquisition,Inventory,58412,outflow,6/16/2022 0:00,6/16/2022 0:00
1216,2,Cleaning Supplies,Supplies,14270,outflow,6/16/2022 0:00,6/16/2022 0:00
1217,3,Medical Supplies,Supplies,12171,outflow,6/17/2022 0:00,6/17/2022 0:00
1218,1,Product Procurement,Inventory,22540,outflow,6/17/2022 0:00,6/17/2022 0:00
1219,1,Sewage Charges,Utilities,3109,outflow,6/18/2022 0:00,6/18/2022 0:00
1220,2,Staff Wages,Salaries,12780,outflow,6/19/2022 0:00,6/19/2022 0:00
1221,2,Product Sale,Revenue,36098,inflow,6/20/2022 0:00,6/20/2022 0:00
1222,3,Office Supplies,Supplies,44700,outflow,6/20/2022 0:00,6/20/2022 0:00
1223,4,Social Media Marketing,Marketing,34621,outflow,6/22/2022 0:00,6/22/2022 0:00
1224,1,Bulk Order,Supplies,48771,outflow,6/22/2022 0:00,6/22/2022 0:00
1225,3,Travel Expenses,Miscellaneous,3604,outflow,6/22/2022 0:00,6/22/2022 0:00
1226,3,Storage Unit Rent,Rent,22734,outflow,6/23/2022 0:00,6/23/2022 0:00
1227,3,Legal Fees,Miscellaneous,9564,outflow,6/24/2022 0:00,6/24/2022 0:00
1228,4,Audit Fees,Miscellaneous,25967,outflow,6/25/2022 0:00,6/25/2022 0:00
1229,2,Banner Design,Marketing,10294,outflow,6/25/2022 0:00,6/25/2022 0:00
1230,4,DSTV Subscription,Utilities,2144,outflow,6/25/2022 0:00,6/25/2022 0:00
1231,3,Goods Acquisition,Inventory,17136,outflow,6/26/2022 0:00,6/26/2022 0:00
1232,1,Storage Unit Rent,Rent,8476,outflow,6/26/2022 0:00,6/26/2022 0:00
1233,2,Building Rent,Rent,18916,outflow,6/27/2022 0:00,6/27/2022 0:00
1234,1,Deposit Received,Revenue,72600,inflow,6/28/2022 0:00,6/28/2022 0:00
1235,1,SEO Services,Marketing,25037,outflow,6/29/2022 0:00,6/29/2022 0:00
1236,3,Admin Staff Salary,Salaries,20028,outflow,6/30/2022 0:00,6/30/2022 0:00
1237,3,Security Staff Wages,Salaries,39884,outflow,6/30/2022 0:00,6/30/2022 0:00
1238,3,Bulk Order,Supplies,45470,outflow,7/1/2022 0:00,7/1/2022 0:00
1239,1,Property Lease,Rent,12916,outflow,7/2/2022 0:00,7/2/2022 0:00
1240,4,Driver Salary,Salaries,56906,outflow,7/2/2022 0:00,7/2/2022 0:00
1241,4,E-commerce Sale,Revenue,26594,inflow,7/2/2022 0:00,7/2/2022 0:00
1242,4,Internet Service,Utilities,2540,outflow,7/3/2022 0:00,7/3/2022 0:00
1243,1,Property Lease,Rent,10020,outflow,7/3/2022 0:00,7/3/2022 0:00
1244,1,Equipment Repair,Miscellaneous,18687,outflow,7/3/2022 0:00,7/3/2022 0:00
1245,4,Showroom Rent,Rent,14544,outflow,7/3/2022 0:00,7/3/2022 0:00
1246,3,Broadband Internet,Utilities,4788,outflow,7/5/2022 0:00,7/5/2022 0:00
1247,2,Employee Salary,Salaries,43417,outflow,7/5/2022 0:00,7/5/2022 0:00
1248,4,Parts & Components,Supplies,15576,outflow,7/5/2022 0:00,7/5/2022 0:00
1249,4,Online Order,Revenue,47448,inflow,7/6/2022 0:00,7/6/2022 0:00
1250,4,Print Advertisement,Marketing,13314,outflow,7/6/2022 0:00,7/6/2022 0:00
1251,2,Packaging Materials,Supplies,7045,outflow,7/7/2022 0:00,7/7/2022 0:00
1252,2,Legal Fees,Miscellaneous,20316,outflow,7/8/2022 0:00,7/8/2022 0:00
1253,2,Stock Replenishment,Supplies,1979,outflow,7/9/2022 0:00,7/9/2022 0:00
1254,2,Inventory Restock,Inventory,60100,outflow,7/10/2022 0:00,7/10/2022 0:00
1255,3,Office Rent Payment,Rent,19589,outflow,7/10/2022 0:00,7/10/2022 0:00
1256,3,Bonus Payment,Salaries,6489,outflow,7/10/2022 0:00,7/10/2022 0:00
1257,2,Store Rental Fee,Rent,20960,outflow,7/10/2022 0:00,7/10/2022 0:00
1258,1,Building Maintenance Fee,Utilities,8077,outflow,7/11/2022 0:00,7/11/2022 0:00
1259,3,Shop Rent,Rent,20886,outflow,7/12/2022 0:00,7/12/2022 0:00
1260,3,Monthly Office Lease,Rent,10806,outflow,7/12/2022 0:00,7/12/2022 0:00
1261,2,Stock Replenishment,Supplies,43977,outflow,7/13/2022 0:00,7/13/2022 0:00
1262,1,Broadband Internet,Utilities,13875,outflow,7/14/2022 0:00,7/14/2022 0:00
1263,4,Merchandise Purchase,Inventory,43683,outflow,7/14/2022 0:00,7/14/2022 0:00
1264,4,Insurance Premium,Miscellaneous,12502,outflow,7/14/2022 0:00,7/14/2022 0:00
1265,1,Product Procurement,Inventory,10545,outflow,7/14/2022 0:00,7/14/2022 0:00
1266,3,Property Lease,Rent,9449,outflow,7/14/2022 0:00,7/14/2022 0:00
1267,2,B2B Sale,Revenue,82977,inflow,7/15/2022 0:00,7/15/2022 0:00
1268,2,Driver Salary,Salaries,36378,outflow,7/15/2022 0:00,7/15/2022 0:00
1269,3,Stock Purchase,Inventory,22920,outflow,7/18/2022 0:00,7/18/2022 0:00
1270,1,Sewage Charges,Utilities,12113,outflow,7/18/2022 0:00,7/18/2022 0:00
1271,1,Cleaning Staff Pay,Salaries,54749,outflow,7/19/2022 0:00,7/19/2022 0:00
1272,4,Safety Equipment,Supplies,49081,outflow,7/19/2022 0:00,7/19/2022 0:00
1273,1,Building Maintenance Fee,Utilities,12220,outflow,7/20/2022 0:00,7/20/2022 0:00
1274,1,Showroom Rent,Rent,24547,outflow,7/21/2022 0:00,7/21/2022 0:00
1275,2,Legal Fees,Miscellaneous,27351,outflow,7/21/2022 0:00,7/21/2022 0:00
1276,2,Bonus Payment,Salaries,6719,outflow,7/22/2022 0:00,7/22/2022 0:00
1277,2,Driver Salary,Salaries,55493,outflow,7/24/2022 0:00,7/24/2022 0:00
1278,2,Building Maintenance Fee,Utilities,12821,outflow,7/24/2022 0:00,7/24/2022 0:00
1279,4,Influencer Partnership,Marketing,30912,outflow,7/25/2022 0:00,7/25/2022 0:00
1280,4,Banner Design,Marketing,39113,outflow,7/25/2022 0:00,7/25/2022 0:00
1281,4,Google Ads Campaign,Marketing,39935,outflow,7/25/2022 0:00,7/25/2022 0:00
1282,3,Maintenance Supplies,Supplies,5087,outflow,7/26/2022 0:00,7/26/2022 0:00
1283,3,Refund Received,Revenue,6625,inflow,7/26/2022 0:00,7/26/2022 0:00
1284,4,Radio Ad Spot,Marketing,39472,outflow,7/27/2022 0:00,7/27/2022 0:00
1285,1,Vendor Purchase,Inventory,48482,outflow,7/29/2022 0:00,7/29/2022 0:00
1286,3,Office Supplies,Supplies,6254,outflow,7/30/2022 0:00,7/30/2022 0:00
1287,2,Power Bill Payment,Utilities,9131,outflow,7/31/2022 0:00,7/31/2022 0:00
1288,4,Product Procurement,Inventory,73061,outflow,8/2/2022 0:00,8/2/2022 0:00
1289,3,Vendor Purchase,Inventory,76926,outflow,8/2/2022 0:00,8/2/2022 0:00
1290,3,Bonus Payment,Salaries,25823,outflow,8/2/2022 0:00,8/2/2022 0:00
1291,4,Energy Cost,Utilities,6756,outflow,8/2/2022 0:00,8/2/2022 0:00
1292,1,Product Procurement,Inventory,22455,outflow,8/3/2022 0:00,8/3/2022 0:00
1293,4,Cash Sale,Revenue,49178,inflow,8/4/2022 0:00,8/4/2022 0:00
1294,4,E-commerce Sale,Revenue,31734,inflow,8/4/2022 0:00,8/4/2022 0:00
1295,1,Product Stock,Inventory,37698,outflow,8/5/2022 0:00,8/5/2022 0:00
1296,1,Heating Bill,Utilities,5177,outflow,8/5/2022 0:00,8/5/2022 0:00
1297,3,Building Rent,Rent,14388,outflow,8/6/2022 0:00,8/6/2022 0:00
1298,3,Office Rent Payment,Rent,20200,outflow,8/7/2022 0:00,8/7/2022 0:00
1299,1,Security Staff Wages,Salaries,15244,outflow,8/8/2022 0:00,8/8/2022 0:00
1300,3,SEO Services,Marketing,20862,outflow,8/8/2022 0:00,8/8/2022 0:00
1301,4,Team Salaries,Salaries,6848,outflow,8/8/2022 0:00,8/8/2022 0:00
1302,3,Customer Payment,Revenue,61262,inflow,8/10/2022 0:00,8/10/2022 0:00
1303,1,Freelancer Payment,Salaries,29647,outflow,8/11/2022 0:00,8/11/2022 0:00
1304,2,Mobile Data Plan,Utilities,6619,outflow,8/11/2022 0:00,8/11/2022 0:00
1305,4,Tax Payment,Miscellaneous,3224,outflow,8/12/2022 0:00,8/12/2022 0:00
1306,4,Heating Bill,Utilities,9620,outflow,8/12/2022 0:00,8/12/2022 0:00
1307,4,Heating Bill,Utilities,13312,outflow,8/14/2022 0:00,8/14/2022 0:00
1308,1,Monthly Office Lease,Rent,11268,outflow,8/14/2022 0:00,8/14/2022 0:00
1309,1,B2B Sale,Revenue,15229,inflow,8/15/2022 0:00,8/15/2022 0:00
1310,3,Influencer Partnership,Marketing,7800,outflow,8/16/2022 0:00,8/16/2022 0:00
1311,2,Packaging Materials,Supplies,29294,outflow,8/16/2022 0:00,8/16/2022 0:00
1312,1,Store Rental Fee,Rent,12334,outflow,8/17/2022 0:00,8/17/2022 0:00
1313,3,Power Bill Payment,Utilities,5903,outflow,8/18/2022 0:00,8/18/2022 0:00
1314,4,Utility Bills,Utilities,6291,outflow,8/18/2022 0:00,8/18/2022 0:00
1315,3,Inventory Purchase,Supplies,43082,outflow,8/18/2022 0:00,8/18/2022 0:00
1316,1,Client Invoice Payment,Revenue,57961,inflow,8/18/2022 0:00,8/18/2022 0:00
1317,2,Parts & Components,Supplies,8104,outflow,8/19/2022 0:00,8/19/2022 0:00
1318,4,License Renewal,Miscellaneous,12714,outflow,8/19/2022 0:00,8/19/2022 0:00
1319,4,Broadband Internet,Utilities,2596,outflow,8/20/2022 0:00,8/20/2022 0:00
1320,3,Marketplace Sale,Revenue,56598,inflow,8/21/2022 0:00,8/21/2022 0:00
1321,1,Monthly Payroll,Salaries,38104,outflow,8/21/2022 0:00,8/21/2022 0:00
1322,4,Project Payment,Revenue,26201,inflow,8/21/2022 0:00,8/21/2022 0:00
1323,2,Card Payment,Revenue,29645,inflow,8/26/2022 0:00,8/26/2022 0:00
1324,1,Trade Show Booth,Marketing,21041,outflow,8/26/2022 0:00,8/26/2022 0:00
1325,3,Insurance Premium,Miscellaneous,7216,outflow,8/27/2022 0:00,8/27/2022 0:00
1326,4,Customs Duty,Miscellaneous,22193,outflow,8/28/2022 0:00,8/28/2022 0:00
1327,2,Property Lease,Rent,5263,outflow,8/28/2022 0:00,8/28/2022 0:00
1328,1,Commercial Space Rent,Rent,13289,outflow,8/29/2022 0:00,8/29/2022 0:00
1329,2,Subscription Fee,Revenue,10363,inflow,8/29/2022 0:00,8/29/2022 0:00
1330,3,Safety Equipment,Supplies,11201,outflow,9/2/2022 0:00,9/2/2022 0:00
1331,4,Wholesale Goods,Inventory,78329,outflow,9/3/2022 0:00,9/3/2022 0:00
1332,1,Freight Charges,Miscellaneous,11360,outflow,9/4/2022 0:00,9/4/2022 0:00
1333,3,Kitchen Supplies,Supplies,36390,outflow,9/4/2022 0:00,9/4/2022 0:00
1334,4,Product Launch Event,Marketing,21487,outflow,9/4/2022 0:00,9/4/2022 0:00
1335,4,Trade Show Booth,Marketing,33937,outflow,9/5/2022 0:00,9/5/2022 0:00
1336,1,Wholesale Goods,Inventory,42369,outflow,9/5/2022 0:00,9/5/2022 0:00
1337,2,TV Commercial,Marketing,27562,outflow,9/5/2022 0:00,9/5/2022 0:00
1338,1,Plaza Rent Payment,Rent,6939,outflow,9/6/2022 0:00,9/6/2022 0:00
1339,1,Bulk Order,Supplies,23184,outflow,9/7/2022 0:00,9/7/2022 0:00
1340,2,Mall Kiosk Rent,Rent,5295,outflow,9/8/2022 0:00,9/8/2022 0:00
1341,1,Customer Payment,Revenue,89625,inflow,9/8/2022 0:00,9/8/2022 0:00
1342,2,Customer Payment,Revenue,37186,inflow,9/8/2022 0:00,9/8/2022 0:00
1343,4,Tax Payment,Miscellaneous,8872,outflow,9/9/2022 0:00,9/9/2022 0:00
1344,4,Parking Space Rental,Rent,8617,outflow,9/10/2022 0:00,9/10/2022 0:00
1345,1,Content Marketing,Marketing,32354,outflow,9/10/2022 0:00,9/10/2022 0:00
1346,1,Banner Design,Marketing,7445,outflow,9/11/2022 0:00,9/11/2022 0:00
1347,2,Air Conditioning Cost,Utilities,14864,outflow,9/11/2022 0:00,9/11/2022 0:00
1348,4,Team Salaries,Salaries,28261,outflow,9/12/2022 0:00,9/12/2022 0:00
1349,3,Sales Revenue,Revenue,75928,inflow,9/13/2022 0:00,9/13/2022 0:00
1350,2,Online Order,Revenue,34130,inflow,9/14/2022 0:00,9/14/2022 0:00
1351,3,Bulk Product Order,Inventory,61457,outflow,9/15/2022 0:00,9/15/2022 0:00
1352,2,Retail Inventory,Inventory,21792,outflow,9/16/2022 0:00,9/16/2022 0:00
1353,3,Courier Service,Miscellaneous,24030,outflow,9/16/2022 0:00,9/16/2022 0:00
1354,2,Supplier Payment,Inventory,16818,outflow,9/17/2022 0:00,9/17/2022 0:00
1355,4,Customer Payment,Revenue,26307,inflow,9/18/2022 0:00,9/18/2022 0:00
1356,1,Gas Bill,Utilities,2243,outflow,9/18/2022 0:00,9/18/2022 0:00
1357,2,IT Equipment,Supplies,28086,outflow,9/19/2022 0:00,9/19/2022 0:00
1358,2,Worker Payment,Salaries,56033,outflow,9/19/2022 0:00,9/19/2022 0:00
1359,4,Merchandise Restock,Supplies,5210,outflow,9/19/2022 0:00,9/19/2022 0:00
1360,3,Employee Salary,Salaries,8009,outflow,9/19/2022 0:00,9/19/2022 0:00
1361,2,Promotional Flyers,Marketing,9467,outflow,9/20/2022 0:00,9/20/2022 0:00
1362,2,Inventory Restock,Inventory,25422,outflow,9/21/2022 0:00,9/21/2022 0:00
1363,3,Brand Campaign,Marketing,7597,outflow,9/22/2022 0:00,9/22/2022 0:00
1364,2,Billboard Advertisement,Marketing,10526,outflow,9/22/2022 0:00,9/22/2022 0:00
1365,4,Billboard Advertisement,Marketing,38255,outflow,9/23/2022 0:00,9/23/2022 0:00
1366,2,Merchandise Purchase,Inventory,72107,outflow,9/23/2022 0:00,9/23/2022 0:00
1367,3,Co-working Space Fee,Rent,12237,outflow,9/24/2022 0:00,9/24/2022 0:00
1368,3,Plaza Rent Payment,Rent,9962,outflow,9/25/2022 0:00,9/25/2022 0:00
1369,3,Utility Bills,Utilities,1252,outflow,9/27/2022 0:00,9/27/2022 0:00
1370,1,Driver Salary,Salaries,54533,outflow,9/28/2022 0:00,9/28/2022 0:00
1371,4,Radio Ad Spot,Marketing,20209,outflow,10/1/2022 0:00,10/1/2022 0:00
1372,4,Freelancer Payment,Salaries,5623,outflow,10/1/2022 0:00,10/1/2022 0:00
1373,4,Security Staff Wages,Salaries,46260,outflow,10/1/2022 0:00,10/1/2022 0:00
1374,3,Monthly Office Lease,Rent,14567,outflow,10/2/2022 0:00,10/2/2022 0:00
1375,4,SEO Services,Marketing,11012,outflow,10/2/2022 0:00,10/2/2022 0:00
1376,3,Waste Disposal,Utilities,2892,outflow,10/5/2022 0:00,10/5/2022 0:00
1377,4,Courier Service,Miscellaneous,5284,outflow,10/5/2022 0:00,10/5/2022 0:00
1378,1,Admin Staff Salary,Salaries,14129,outflow,10/5/2022 0:00,10/5/2022 0:00
1379,2,Warehouse Lease,Rent,14230,outflow,10/6/2022 0:00,10/6/2022 0:00
1380,2,Product Procurement,Inventory,14717,outflow,10/6/2022 0:00,10/6/2022 0:00
1381,3,Stock Replenishment,Supplies,36344,outflow,10/7/2022 0:00,10/7/2022 0:00
1382,1,DSTV Subscription,Utilities,5506,outflow,10/7/2022 0:00,10/7/2022 0:00
1383,4,Freight Charges,Miscellaneous,11822,outflow,10/8/2022 0:00,10/8/2022 0:00
1384,4,Property Lease,Rent,8492,outflow,10/8/2022 0:00,10/8/2022 0:00
1385,1,Factory Rent,Rent,16841,outflow,10/9/2022 0:00,10/9/2022 0:00
1386,1,Manager Salary,Salaries,46794,outflow,10/9/2022 0:00,10/9/2022 0:00
1387,3,Stock Purchase,Inventory,72845,outflow,10/10/2022 0:00,10/10/2022 0:00
1388,1,Property Lease,Rent,14615,outflow,10/10/2022 0:00,10/10/2022 0:00
